Year,Holy Year,Total Pilgrims,Gender,Number of Pilgrims by Gender,Completed by,Completed by Number of Pilgrims,Motivation,Motivation Number of Pilgrims,Nationality,Lat,Long,Number of Pilgrims by Nationality,Region Started,Number of Pilgrims per Region Started,Camino Route,Number of Pilgrims per Route,Age Range,Number of Pilgrims per Age Range
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,5,Estella ,108,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,48.7411522,19.4528646,174,Ferrol ,507,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vietnam ,13.2904027,108.4265113,2,Finisterra ,39,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,1,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fonfría ,9,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea ,10.7226226,-10.7083587,1,Fonsagrada ,19,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malta ,35.8885993,14.4476911,5,Fonsagrada - C.P. ,88,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suiza ,46.7985624,8.2319736,726,Francia ,1611,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rusia ,64.6863136,97.7453061,23,Frómista ,276,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Letonia ,56.8406494,24.7537645,5,Gijón ,94,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gonzar ,3,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grado ,12,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Granada ,10,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bahamas ,24.7736546,-78.0000547,1,Grandas de Salime ,28,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,1,Grandas de Salime - C.P. ,19,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Madagascar ,-18.9249604,46.4416422,1,Granja de Moreruela ,16,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rep. Dominicana ,19.0974031,-70.3028026,14,Gudiña ,201,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nicaragua ,12.6090157,-85.2936911,3,Hendaya ,68,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argentina ,-34.9964963,-64.9672817,278,Holanda ,671,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Marino ,43.9458623,12.458306,12,Hospital de Orbigo ,169,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauricio ,-20.2759451,57.5703566,1,Huelva ,15,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,6,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Inglaterra ,11,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,3,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,47.1817585,19.5060937,326,Irún ,720,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Namibia ,-23.2335499,17.3231107,2,Italia ,45,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nueva Zelanda ,-41.5000831,172.8344077,125,Jaca ,369,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Jerusalem ,4,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Bañeza ,5,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Mesa ,2,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Laza ,6,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,1283,Le Puy ,2241,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Portugal ,40.0332629,-7.8896263,2574,León ,6677,Camino Primitivo ,1028,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Leyre ,1,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Honduras ,15.2572432,-86.0755145,2,Lisboa ,58,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Checa ,49.8167003,15.4749544,330,Logroño ,730,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Filipinas ,12.7503486,122.7312101,10,Lourdes ,148,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dominica ,19.0974031,-70.3028026,1,Lourenzá ,22,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estonia ,58.7523778,25.3319078,19,Lugo - C.P. ,262,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,8,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Brunei ,4.4137155,114.5653908,1,Madrid ,23,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ucrania ,49.4871968,31.2718321,11,Madrid - C.F. ,154,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mónaco ,43.733334,7.416667,1,Malaga ,15,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Perú ,-6.8699697,-75.0458515,51,Mérida ,315,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mozambique ,-19.302233,34.9144977,3,Mondoñedo ,72,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Murcia ,9,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Serbia ,44.1534121,20.55144,3,Muxia ,68,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bielorrusia ,53.4250605,27.6971358,2,Nájera ,64,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islandia ,64.9841821,-18.1059013,10,Neda ,144,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Suecia ,59.6749712,14.5208584,340,Oporto ,740,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grecia ,38.9953683,21.9877132,8,Otros ,141,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Otros ,13,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Otros ,1,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Polonia ,52.215933,19.134422,422,Ourense ,759,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Chile ,-31.7613365,-71.3187697,77,Oviedo ,349,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sudáfrica ,-28.8166236,24.991639,162,Oviedo - C.P. ,480,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido ,54.7023545,-3.2765753,1512,Pamplona ,3280,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paradela ,10,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Turquía ,38.9597594,34.9249653,2,París ,44,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Polonia ,7,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Estados Unidos ,39.7837304,-100.445882,2047,Ponferrada ,5985,Camino Inglés ,651,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ecuador ,-1.3397668,-79.3666965,58,Ponte de Lima ,323,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Islas Feroe ,62.0448724,-7.0322972,1,Porriño ,36,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Lituania ,55.3500003,23.7499997,7,Puebla de Sanabria ,132,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Costa Rica ,10.2735633,-84.0739102,15,Puente la Reina ,212,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nigeria ,9.6000359,7.9999721,2,R.Pais Vasco ,45,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Zambia ,-14.5189121,27.5589884,2,Rábade ,38,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,74,Rabanal del Camino ,346,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irak ,33.0955793,44.1749775,1,Reino Unido ,16,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Republica Checa ,10,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Resto Andalucia ,11,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Venezuela ,8.0018709,-66.1109318,135,Resto Asturias ,383,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Taiwán ,23.9739374,120.9820179,5,Resto Asturias - C.P. ,87,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Corea ,36.638392,127.6961188,24,Resto C. León ,278,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Antillas Holandesas ,12.12516617,-68.2676656,1,Resto C. León - V.P. ,36,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Armenia ,40.7696272,44.6736646,4,Resto Cantabria ,87,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Congo ,-0.7264327,15.6419155,1,Resto de Extremadura ,22,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Resto Europa ,11,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israel ,31.5313113,34.8667654,31,Resto País Vasco ,291,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Colombia ,4.099917,-72.9088133,148,Resto Portugal ,457,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Noruega ,60.5000209,9.0999715,278,Ribadeo ,591,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Sri Lanka ,7.5554942,80.7137847,1,Roma ,13,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,Horseback,242,Not religious,8491,Alemania ,51.0834196,10.4234469,7155,Roncesvalles ,9230,Camino del Norte ,3843,> 60 ,10413
2005,NULL,NULL,Female,38218,Bike,16985,Religious and other,49977,Italia ,42.6384261,12.674297,7430,S. Jean P. Port ,9851,Camino Portugués ,5507,< 30 ,30217
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovenia ,45.8133113,14.4808369,128,Sahagún ,370,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guatemala ,15.6356088,-89.8988087,12,Salamanca ,186,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Salas ,12,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Japón ,36.5748441,139.2394179,278,Samos ,620,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,San Juan de Ortega ,8,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,42.5407167,1.5732033,66,Santander ,324,NULL,NULL,NULL,NULL
2005,No,93924,Male,55106,Foot,76674,Religious,35456,España ,39.3260685,-4.8379791,52928,Sarria ,14848,Camino Francés ,79396,36 - 65,53294
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,622,Sevilla ,1004,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,México ,22.5000485,-100.000037,473,Somport ,857,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Luxemburgo ,49.8158683,6.1296751,26,Sto. Domingo de la Calzada ,290,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,13,Suiza ,188,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Trinidad y Tobago ,10.8677845,-60.9821067,1,Tineo ,13,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Liechtensein ,47.1416307,9.5531527,2,Tineo - C.P. ,48,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Australia ,-24.7761086,134.755,666,Triacastela ,1062,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Canadá ,61.0666922,-107.991707,1420,Tui ,2533,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Yugoslavia ,44.81899672,20.4573315,1,Valcarlos ,13,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Dinamarca ,55.670249,10.3333283,698,Valença do Minho ,1102,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bosnia ,44.3053476,17.5961467,2,Valencia ,62,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Valladolid ,10,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Puerto Rico ,18.2214149,-66.4132818,49,Vega de Valcarce ,314,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vegadeo ,11,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rep. de Corea ,36.5,127.75,4,Verín ,79,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bulgaria ,42.6073975,25.4856617,7,Vezelay ,132,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Ghana ,8.0300284,-1.0800271,4,Vigo ,83,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vilabade ,1,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Brasil ,-10.3333333,-53.2,1163,Vilafranca ,2241,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rumania ,45.9852129,24.6859225,40,Vilalba ,301,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Vincios ,6,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Paraguay ,-23.3165935,-58.1693445,4,Xunqueira de Ambia ,81,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,5,Zamora ,114,NULL,NULL,NULL,NULL
2005,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,2,Zaragoza ,53,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,A Guarda ,3,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Panamá ,8.559559,-81.1308434,9,A Gudiña ,139,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovenia ,45.8133113,14.4808369,140,Alemania ,628,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Andorra ,2,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,República Dominicana ,19.0974031,-70.3028026,11,Arles ,158,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Holanda ,52.2288689,5.3214503,1636,Astorga ,4213,Otros caminos ,210,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,El Salvador ,13.8000382,-88.9140683,3,Austria ,78,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mónaco ,43.733334,7.416667,1,Avilés ,23,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Turkmenistán ,44.81899672,20.4573315,1,Badajoz ,12,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argelia ,28.0000272,2.9999825,2,Bárcelona ,70,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Rumania ,45.9852129,24.6859225,45,Bélgica ,315,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Mauricio ,-20.2759451,57.5703566,1,Benavente ,17,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Perú ,-6.8699697,-75.0458515,46,Bilbao ,331,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Borres ,5,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,China ,35.000074,104.999927,10,Braga ,148,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Reino Unido ,54.7023545,-3.2765753,1541,Burgos ,2823,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nigeria ,9.6000359,7.9999721,2,Cáceres ,62,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Indonesia ,-2.4833826,117.8902853,2,Cadavo ,69,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Serbia ,44.1534121,20.55144,7,Canfranc ,106,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Nicaragua ,12.6090157,-85.2936911,14,Carrión de los Condes ,166,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Guinea Ecuatorial ,1.613172,10.5170357,1,Castilla la Mancha ,18,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Angola ,-11.8775768,17.5691241,1,Castrojeriz ,33,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Albania ,41.000028,19.9999619,5,Cataluña ,99,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Portugal ,40.0332629,-7.8896263,3365,Cebreiro ,6590,Camino Primitivo ,1588,> 65,4843
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Namibia ,-23.2335499,17.3231107,3,Chaves-Portugal ,73,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Kenya ,1.4419683,38.4313975,2,Comunidad Valenciana ,45,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Gabón ,-0.8999695,11.6899699,1,Córdoba ,20,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Laos ,20.0171109,103.378253,1,Dinamarca ,25,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irán ,32.6475314,54.5643516,3,Estella ,78,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Eslovaquia ,48.7411522,19.4528646,198,Ferrol ,674,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Senegal ,14.4750607,-14.4529612,1,Finisterre ,13,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,3,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Fonfría ,3,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Croacia ,45.5643442,17.0118954,18,Fonsagrada ,203,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,52.865196,-7.9794599,849,Francia ,1774,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bolivia ,-17.0568696,-64.9912286,16,Frómista ,179,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,India ,22.3511148,78.6677428,10,Gijón ,142,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Grado ,5,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Congo ,-0.7264327,15.6419155,1,Granada ,20,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malta ,35.8885993,14.4476911,4,Grandas de Salime ,81,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Trinidad y Tobago ,10.8677845,-60.9821067,1,Granja de Moreruela ,12,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Malasia ,4.5693754,102.2656823,6,Hendaya ,104,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Argentina ,-34.9964963,-64.9672817,347,Holanda ,726,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bulgaria ,42.6073975,25.4856617,13,Hospital de Órbigo ,161,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Uruguay ,-32.8755548,-56.0201525,89,Huelva ,513,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Hungría ,1,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Irlanda ,9,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Finlandia ,63.2467777,25.9209164,408,Irún ,875,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Haití ,19.1399952,-72.3570972,2,Italia ,46,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Israel ,31.5313113,34.8667654,42,Jaca ,309,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Bañeza ,4,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,La Mesa ,7,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Bielorrusia ,53.4250605,27.6971358,1,Laza ,30,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Belgica ,50.6402809,4.6667145,1443,Le Puy ,2738,NULL,NULL,NULL,NULL
2006,NULL,NULL,NULL,NULL,Wheelchair,11,NULL,NULL,Francia ,46.603354,1.8883335,6791,León ,6907,Via de la Plata ,3523,36 - 65,49558
2006,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Líbano ,33.8750629,35.843409,2,Lisboa ,72,NULL,NULL,NULL,NULL
